hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:4248	GGH	gamma-glutamyl hydrolase	protein-coding gene	gene with protein product	Approved	8q12.3	08q12.3	GATD10	"conjugase|folylpolygammaglutamyl hydrolase"			Glutamine amidotransferase class 1 domain containing	1408	1999-02-10		2016-01-18	2023-01-20	8836	ENSG00000137563	OTTHUMG00000164365	uc003xuw.4	U55206	NM_001410926	"CCDS6177|CCDS94298"	Q92820	"8816764|10570974"	MGI:1329035	RGD:2682			601509					311355			C26.001		objectId:2367					3.4.19.9					HGNC:4248	"ENST00000260118.7|NM_003878.3"	
HGNC:18869	GGN	gametogenetin	protein-coding gene	gene with protein product	Approved	19q13.2	19q13.2	"FLJ35713|MGC33369"						2005-01-07			2023-01-20	199720	ENSG00000179168	OTTHUMG00000182080	uc002oij.2	AF538035	NM_152657	CCDS12516	Q86UU5	12574169	MGI:2181461	RGD:1306765			609966																				HGNC:18869	"ENST00000334928.11|NM_152657.4"	HGNC:18869
HGNC:19427	GGNBP1	gametogenetin binding protein 1 (pseudogene)	pseudogene	pseudogene	Approved	6p21.31	06p21.31				gametogenetin binding protein 1			2007-08-20		2012-04-19	2015-01-16	449520	ENSG00000204188	OTTHUMG00000187092			NR_028361		Q5YKI7	15642376	MGI:3055306	RGD:1359729			609495																				HGNC:19427		
HGNC:19357	GGNBP2	gametogenetin binding protein 2	protein-coding gene	gene with protein product	Approved	17q12	17q12	"ZFP403|LZK1|FLJ22561|FLJ21230|DIF-3|DIF3"		ZNF403	zinc finger protein 403			2004-02-26	2007-08-20	2007-08-20	2023-01-20	79893	ENSG00000278311	OTTHUMG00000188440	uc032ggv.3	AF126964	NM_024835	CCDS11314	Q9H3C7	11728448	MGI:2387356	RGD:1302978			612275																				HGNC:19357	"ENST00000613102.5|NM_024835.5"	
HGNC:4249	GGPS1	geranylgeranyl diphosphate synthase 1	protein-coding gene	gene with protein product	Approved	1q42.3	01q42.3	GGPPS1	Geranylgeranyl pyrophosphate synthase					1999-08-26			2023-03-15	9453	ENSG00000152904	OTTHUMG00000037963	uc001hwv.4	AB016043	NM_004837	CCDS1604	O95749	"9741684|10101267"	MGI:1341724	RGD:1359680			606982										objectId:643					"2.5.1.1|2.5.1.10|2.5.1.29"					HGNC:4249	"ENST00000282841.9|NM_004837.4"	HGNC:4249
HGNC:4250	GGT1	gamma-glutamyltransferase 1	protein-coding gene	gene with protein product	Approved	22q11.23	22q11.23	"D22S672|D22S732|CD224"		GGT		"CD molecules|Gamma-glutamyltransferases"	"471|564"	1986-01-01			2023-03-15	2678	ENSG00000100031	OTTHUMG00000030859	uc003aan.2	M24903	NM_013430	CCDS42992	P19440	"8104871|18357469"	MGI:95706	RGD:2683			612346					122086			T03.006					CD224		2.3.2.2					HGNC:4250	"ENST00000400382.6|NM_001288833.2"	HGNC:4250
HGNC:4251	GGT2P	gamma-glutamyltransferase 2, pseudogene	pseudogene	pseudogene	Approved	22q11.21	22q11.21			"GGT|GGT2"	gamma-glutamyltransferase 2	Gamma-glutamyltransferases	564	1989-06-30	2022-01-06	2022-01-06	2022-01-06	728441	ENSG00000133475	OTTHUMG00000150617	uc062byb.1	M30474	NR_172944		P36268	"8104871|18357469"	MGI:95706				137181								T03.015							2.3.2.2					HGNC:4251		
HGNC:4252	GGT3P	gamma-glutamyltransferase 3 pseudogene	pseudogene	pseudogene	Approved	22q11.21	22q11.21			GGT3	gamma-glutamyltransferase 3	Gamma-glutamyltransferases	564	1992-08-04	2008-03-10	2008-03-10	2015-08-13	2679	ENSG00000197421	OTTHUMG00000150161			NR_003267		A6NGU5	"8104871|18357469"	MGI:95706										PGOHUM00000297454														HGNC:4252		
HGNC:33207	GGT4P	gamma-glutamyltransferase 4 pseudogene	pseudogene	pseudogene	Approved	13q11	13q11					Gamma-glutamyltransferases	564	2008-03-10			2015-08-13	643171	ENSG00000280208	OTTHUMG00000189382			XR_038677			18357469											PGOHUM00000291846														HGNC:33207		
HGNC:4260	GGT5	gamma-glutamyltransferase 5	protein-coding gene	gene with protein product	Approved	22q11.23	22q11.23	GGT-REL		GGTLA1	gamma-glutamyltransferase-like activity 1	Gamma-glutamyltransferases	564	1992-08-24	2008-03-10	2008-03-10	2023-01-20	2687	ENSG00000099998	OTTHUMG00000150796	uc002zzo.4	M64099	NM_004121	"CCDS13825|CCDS42990|CCDS42989"	P36269	"1676842|8095916|18357469"	MGI:1346063	RGD:2684			137168								T03.002							2.3.2.2					HGNC:4260	"ENST00000327365.10|NM_004121.5"	
HGNC:26891	GGT6	gamma-glutamyltransferase 6	protein-coding gene	gene with protein product	Approved	17p13.2	17p13.2	FLJ90165			gamma-glutamyltransferase 6 homolog (rat)	Gamma-glutamyltransferases	564	2005-11-14		2008-03-10	2023-01-20	124975	ENSG00000167741	OTTHUMG00000177827	uc002fyd.6	AK074646	NM_153338	"CCDS73942|CCDS45582|CCDS11047"	Q6P531	18357469	MGI:1918772	RGD:1303335			612341																				HGNC:26891	"ENST00000381550.8|NM_001288702.2"	
HGNC:4259	GGT7	gamma-glutamyltransferase 7	protein-coding gene	gene with protein product	Approved	20q11.22	20q11.22	"D20S101|dJ18C9.2"		"GGTL5|GGTL3"	gamma-glutamyltransferase-like 3	Gamma-glutamyltransferases	564	1992-08-04	2008-03-10	2008-03-10	2023-01-20	2686	ENSG00000131067	OTTHUMG00000032314	uc002xay.4	AL049709	NM_178026	CCDS13242	Q9UJ14	"8104871|18357469"	MGI:1913385	RGD:619870			612342								T03.017							2.3.2.2					HGNC:4259	"ENST00000336431.10|NM_178026.3"	
HGNC:33438	GGT8P	gamma-glutamyltransferase 8 pseudogene	pseudogene	pseudogene	Approved	2p11.2	02p11.2	FLJ31276		GGT1P1	gamma-glutamyltransferase 1 pseudogene 1	Gamma-glutamyltransferases	564	2008-01-23	2008-03-10	2008-03-10	2016-10-05	645367	ENSG00000236969	OTTHUMG00000155086		AK055838	NR_003503			18357469																									HGNC:33438		
HGNC:4253	GGTA1	glycoprotein alpha-galactosyltransferase 1 (inactive)	protein-coding gene	gene with protein product	Approved	9q33.2	09q33.2			"GLYT2|GGTA|GGTA1P"	"glycoprotein, alpha-galactosyltransferase 1|glycoprotein alpha-galactosyltransferase 1, pseudogene"			1990-08-03	2020-05-21	2020-05-21	2023-01-20	2681	ENSG00000204136	OTTHUMG00000020592			NM_001382585	CCDS94476	Q4G0N0	"1559713|2108966"	MGI:95704	RGD:629476			104175																				HGNC:4253	"ENST00000481799.6|NM_001382585.1"	
HGNC:4254	GGTA2P	glycoprotein alpha-galactosyltransferase 2, pseudogene	pseudogene	pseudogene	Approved	12q14.3	12q14.3	HGT2		"GLYT2L|GLYT3|GGTA1P"	glycoprotein, alpha-galactosyltransferase 1 pseudogene			1991-09-12	2010-03-19	2019-01-21	2019-01-21	121328	ENSG00000237766	OTTHUMG00000169051			NG_002767			1901859											PGOHUM00000239505														HGNC:4254		
HGNC:16437	GGTLC1	gamma-glutamyltransferase light chain 1	protein-coding gene	gene with protein product	Approved	20p11.21	20p11.21	"dJ831C21.2|dJ831C21.1"		"GGTLA4|GGTLA3"	"gamma-glutamyltransferase-like activity 4|gamma-glutamyltransferase-like activity 3"	Gamma-glutamyltransferases	564	2001-09-17	2008-03-10	2008-03-10	2023-01-20	92086	ENSG00000149435	OTTHUMG00000032095	uc002wtu.3	AL133466	NM_178311.2	CCDS13163	Q9BX51	"10843999|18357469"	MGI:95706				612338																				HGNC:16437	"ENST00000335694.4|NM_178311.3"	
HGNC:18596	GGTLC2	gamma-glutamyltransferase light chain 2	protein-coding gene	gene with protein product	Approved	22q11.22	22q11.22			GGTL4	gamma-glutamyltransferase-like 4	Gamma-glutamyltransferases	564	2002-04-29	2008-03-10	2008-03-10	2023-01-20	91227	ENSG00000100121	OTTHUMG00000151177	uc062ccl.1	X98922	NM_199127	"CCDS13802|CCDS93129"	Q14390	"9074928|18357469"	MGI:95706				612339								T03.016												HGNC:18596	"ENST00000448514.3|NM_199127.3"	
HGNC:33426	GGTLC3	gamma-glutamyltransferase light chain family member 3	protein-coding gene	gene with protein product	Approved	22q11.21	22q11.21				gamma-glutamyltransferase light chain 3	Gamma-glutamyltransferases	564	2008-03-10		2017-11-23	2023-01-20	728226	ENSG00000274252	OTTHUMG00000188352	uc062biv.1	L10397	NM_001355479	CCDS86996	B5MD39	18357469	MGI:95706				612340																				HGNC:33426	"ENST00000619998.1|NM_001355479.1"	
HGNC:33428	GGTLC4P	gamma-glutamyltransferase light chain 4 pseudogene	pseudogene	pseudogene	Approved	22q11.23	22q11.23					Gamma-glutamyltransferases	564	2008-03-10			2015-08-13	729838	ENSG00000230712	OTTHUMG00000150766		L10395	XR_015549			18357469											PGOHUM00000297502														HGNC:33428		
HGNC:33427	GGTLC5P	gamma-glutamyltransferase light chain 5 pseudogene	pseudogene	pseudogene	Approved	22q11.21	22q11.21					Gamma-glutamyltransferases	564	2008-03-10			2015-08-13	653590	ENSG00000276160	OTTHUMG00000188346		L10399	XR_016962			18357469											PGOHUM00000297626														HGNC:33427		
HGNC:4261	GH1	growth hormone 1	protein-coding gene	gene with protein product	Approved	17q23.3	17q23.3	"GH-N|GHN|GH|hGH-N"	"pituitary growth hormone|somatotropin"			Growth hormone family	1175	2001-06-22			2023-03-15	2688	ENSG00000259384	OTTHUMG00000172293	uc002jdj.4	M13438	NM_000515	"CCDS11654|CCDS11653|CCDS45760"	P01241	6306568	MGI:95707	RGD:2686			139250					122092					ligandId:4943										HGNC:4261	"ENST00000323322.10|NM_000515.5"	HGNC:4261
HGNC:4262	GH2	growth hormone 2	protein-coding gene	gene with protein product	Approved	17q23.3	17q23.3	"GH-V|GHV|GHL|hGH-V"	"placental-specific growth hormone|placenta-specific growth hormone"			Growth hormone family	1175	2001-06-22			2023-01-20	2689	ENSG00000136487	OTTHUMG00000172284	uc002jco.3	J03756	NM_002059	"CCDS11648|CCDS11647|CCDS45758|CCDS45757"	P01242	6306568	MGI:95707				139240										ligandId:4944										HGNC:4262	"ENST00000423893.7|NM_002059.5"	
HGNC:24438	GHDC	GH3 domain containing	protein-coding gene	gene with protein product	Approved	17q21.2	17q21.2	LGP1						2006-08-02			2023-01-20	84514	ENSG00000167925	OTTHUMG00000180108	uc060fhk.1	"AF316997|BC011056"	NM_032484	"CCDS11422|CCDS45682"	Q8N2G8	"11161808|11735219"	MGI:1931556	RGD:1308881			608587																				HGNC:24438	"ENST00000587427.6|NM_032484.5"	
HGNC:49425	GHET1	gastric carcinoma proliferation enhancing transcript 1	non-coding RNA	RNA, long non-coding	Approved	7q36.1	07q36.1	lncRNA-GHET1	gastric carcinoma high expressed transcript 1			Long non-coding RNAs with non-systematic symbols	1992	2014-01-07			2016-11-24	102723099	ENSG00000281189	OTTHUMG00000189524		"AK123072|BC037977"	NR_130107			24397586					619888														ghet1						HGNC:49425		
HGNC:17281	GHITM	growth hormone inducible transmembrane protein	protein-coding gene	gene with protein product	Approved	10q23.1	10q23.1	"HSPC282|PTD010|DERP2|My021|TMBIM5|MICS1"	transmembrane BAX inhibitor motif containing 5			Transmembrane BAX inhibitor motif containing	1215	2001-12-10			2023-03-27	27069	ENSG00000165678	OTTHUMG00000018637	uc001kcs.2	AB009685	NM_014394	CCDS41542	Q9H3K2	"8619474|9110174|36321428"	MGI:1913342	RGD:1359301			619205																				HGNC:17281	"ENST00000372134.6|NM_014394.3"	
HGNC:4263	GHR	growth hormone receptor	protein-coding gene	gene with protein product	Approved	5p13.1-p12	05p13.1-p12	GHBP	growth hormone binding protein			Fibronectin type III domain containing	555	1989-06-30			2023-01-20	2690	ENSG00000112964	OTTHUMG00000094791	uc003jmt.4		NM_000163	"CCDS56364|CCDS3940|CCDS75240|CCDS75239"	P10912		MGI:95708	RGD:2687	Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/GHR		600946					122095					objectId:1720										HGNC:4263	"ENST00000230882.9|NM_000163.5"	HGNC:4263
HGNC:4265	GHRH	growth hormone releasing hormone	protein-coding gene	gene with protein product	Approved	20q11.23	20q11.23		"sermorelin|somatocrinin|somatoliberin"	GHRF		Neuropeptides	1902	1986-01-01			2023-01-20	2691	ENSG00000118702	OTTHUMG00000032413	uc002xgs.5		NM_001184731	"CCDS54460|CCDS13292"	P01286	3918305	MGI:95709	RGD:61883			139190										ligandId:2270										HGNC:4265	"ENST00000373614.7|NM_021081.6"	
HGNC:4266	GHRHR	growth hormone releasing hormone receptor	protein-coding gene	gene with protein product	Approved	7p14.3	07p14.3					Glucagon receptor family	269	1993-06-22			2023-03-15	2692	ENSG00000106128	OTTHUMG00000152801	uc003tbx.4		NM_000823	CCDS5432	Q02643	"7680413|7514564"	MGI:95710	RGD:2688			139191					122097					objectId:247										HGNC:4266	"ENST00000326139.7|NM_000823.4"	HGNC:4266
HGNC:18129	GHRL	ghrelin and obestatin prepropeptide	protein-coding gene	gene with protein product	Approved	3p25.3	03p25.3	"MTLRP|ghrelin|obestatin"	prepro-appetite regulatory hormone		"ghrelin, growth hormone secretagogue receptor ligand|ghrelin/obestatin prepropeptide"	Neuropeptides	1902	2006-01-05		2016-08-10	2023-01-20	51738	ENSG00000157017	OTTHUMG00000155360	uc021wsz.2	AF296558	NM_016362	"CCDS46747|CCDS46748|CCDS33700|CCDS46750|CCDS46749"	Q9UBU3	"10930375|10604470|16284174"	MGI:1930008	RGD:632283			605353										ligandId:1099										HGNC:18129	"ENST00000335542.13|NM_016362.5"	
HGNC:33885	GHRLOS	ghrelin opposite strand/antisense RNA	non-coding RNA	RNA, long non-coding	Approved	3p25.3	03p25.3	"NCRNA00068|GHRL-AS1"	"non-protein coding RNA 68|GHRL antisense RNA 1 (non-protein coding)"		"ghrelin opposite strand RNA (non-protein coding)|ghrelin opposite strand/antisense RNA (non-protein coding)"	Long non-coding RNAs with non-systematic symbols	1992	2007-11-20	2011-11-14	2012-08-15	2014-10-03	100126793	ENSG00000240288	OTTHUMG00000155359	uc062grr.1	EF549568	NR_004431			"17727735|18954468"					618445																		GHRLOS		HGNC:33885		
HGNC:4267	GHSR	growth hormone secretagogue receptor	protein-coding gene	gene with protein product	Approved	3q26.31	03q26.31	"GHS-R1a|GHS-R|GHSR-1a"	ghrelin receptor			Peptide receptors	220	1997-09-12			2023-09-28	2693	ENSG00000121853	OTTHUMG00000156946	uc003fib.3	AY429112	NM_004122	"CCDS46959|CCDS3218"	Q92847	8688086	MGI:2441906	RGD:621397			601898					201252					objectId:246										HGNC:4267	"ENST00000241256.3|NM_198407.2"	HGNC:4267
HGNC:28453	GID4	GID complex subunit 4 homolog	protein-coding gene	gene with protein product	Approved	17p11.2	17p11.2	VID24	vacuolar import and degradation 24	C17orf39	"chromosome 17 open reading frame 39|GID complex subunit 4, VID24 homolog (S. cerevisiae)|GID complex subunit 4"			2004-04-20	2012-07-20	2015-07-22	2023-01-20	79018	ENSG00000141034	OTTHUMG00000059398	uc002gsg.2	AK127580	NM_024052	"CCDS11190|CCDS92267"	Q8IVV7	11997338	MGI:1914021	RGD:1588894			617699																				HGNC:28453	"ENST00000268719.9|NM_024052.5"	
HGNC:15857	GID8	GID complex subunit 8 homolog	protein-coding gene	gene with protein product	Approved	20q13.33	20q13.33	"FLJ20602|bA305P22.1|TWA1"	two hybrid associated protein No. 1 with RanBPM	C20orf11	"chromosome 20 open reading frame 11|GID complex subunit 8 homolog (S. cerevisiae)|GID complex subunit 8"	CTLH complex	1561	2001-06-21	2012-07-20	2016-04-05	2023-01-20	54994	ENSG00000101193	OTTHUMG00000032949	uc002ydy.4	AK000609	NM_017896	CCDS13510	Q9NWU2	12559565	MGI:1923675	RGD:735024			611625																				HGNC:15857	"ENST00000266069.5|NM_017896.3"	
HGNC:9126	GIGYF1	GRB10 interacting GYF protein 1	protein-coding gene	gene with protein product	Approved	7q22.1	07q22.1	GYF1	GYF domain containing 1	PERQ1	PERQ amino acid rich, with GYF domain 1	Armadillo like helical domain containing	1492	1998-06-03	2008-02-11	2008-02-11	2023-01-20	64599	ENSG00000146830	OTTHUMG00000157036	uc003uwg.2	AF053356	NM_022574	CCDS34708	O75420	"9799793|12771153"	MGI:1888677	RGD:1309933			612064																				HGNC:9126	"ENST00000678049.1|NM_001375765.1"	
HGNC:11960	GIGYF2	GRB10 interacting GYF protein 2	protein-coding gene	gene with protein product	Approved	2q37.1	02q37.1	"KIAA0642|GYF2"	GYF domain containing 2	"PERQ2|PERQ3|TNRC15|PARK11"	"PERQ amino acid rich, with GYF domain 2|PERQ amino acid rich, with GYF domain 3|trinucleotide repeat containing 15|Parkinson disease (autosomal recessive, early onset) 11"			2000-01-27	2008-02-11	2008-02-11	2023-01-20	26058	ENSG00000204120	OTTHUMG00000153237	uc002vtk.6	U80751	NM_001103146	"CCDS33401|CCDS46543|CCDS46542"	Q6Y7W6	"9225980|9734811|12771153|18358451|19279319"	MGI:2138584	RGD:2318130	Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/PARK11		612003					159059															HGNC:11960	"ENST00000373563.9|NM_001103146.3"	HGNC:11960
HGNC:52649	GIHCG	GIHCG inhibitor of miR-200b/200a/429 expression	non-coding RNA	RNA, long non-coding	Approved	12q14.1	12q14.1	lncRNA-GIHCG	lncRNA gradually increased during hepatocarcinogenesis		GIHCG, inhibitor of miR-200b/200a/429 expression	Long non-coding RNAs with non-systematic symbols	1992	2018-07-25		2019-01-25	2019-01-25	100506844	ENSG00000257698	OTTHUMG00000170492			NR_038269			"27380494|29364470|29565468|29953645"																									HGNC:52649		
HGNC:23237	GIMAP1	GTPase, IMAP family member 1	protein-coding gene	gene with protein product	Approved	7q36.1	07q36.1	"HIMAP1|IMAP38|IMAP1|IAN2"	immune-associated nucleotide-binding protein 2			GTPases, IMAP	580	2004-10-29			2023-01-20	170575	ENSG00000213203	OTTHUMG00000157489	uc003whq.4	AJ306287	NM_130759	CCDS5906	Q8WWP7	"15474311|18701445"	MGI:109368	RGD:1306777			608084																				HGNC:23237	"ENST00000307194.6|NM_130759.4"	
HGNC:51257	GIMAP1-GIMAP5	GIMAP1-GIMAP5 readthrough	other	readthrough	Approved	7q36.1	07q36.1							2015-01-27			2023-03-15	100527949	ENSG00000281887	OTTHUMG00000189885			NM_001199577				"MGI:1932723|MGI:2442232"																								HGNC:51257		
HGNC:21789	GIMAP2	GTPase, IMAP family member 2	protein-coding gene	gene with protein product	Approved	7q36.1	07q36.1	"DKFZp586D0824|HIMAP2|IMAP2|IAN12"	immune-associated nucleotide-binding protein 12			GTPases, IMAP	580	2004-10-29			2023-01-20	26157	ENSG00000106560	OTTHUMG00000157488	uc003who.4	AL110151	NM_015660	CCDS5905	Q9UG22	15474311					608085																				HGNC:21789	"ENST00000223293.10|NM_015660.3"	
HGNC:30975	GIMAP3P	GTPase, IMAP family member 3 pseudogene	pseudogene	pseudogene	Approved	7q36.1	07q36.1	"GIMAP3|IAN4P"	immune-associated nucleotide-binding protein 4 pseudogene			GTPases, IMAP	580	2004-10-29			2015-09-10	474345	ENSG00000177590	OTTHUMG00000158113		AJ580951	NG_026525			15474311											PGOHUM00000302489														HGNC:30975		
HGNC:21872	GIMAP4	GTPase, IMAP family member 4	protein-coding gene	gene with protein product	Approved	7q36.1	07q36.1	"HIMAP4|FLJ11110|IMAP4|IAN1"	immune-associated nucleotide-binding protein 1			GTPases, IMAP	580	2004-10-29			2023-01-20	55303	ENSG00000133574	OTTHUMG00000157475	uc003whl.4	AK001972	NM_018326	"CCDS87564|CCDS5904"	Q9NUV9	"15474311|18701445"	MGI:1349656	RGD:628765			608087																				HGNC:21872	"ENST00000255945.4|NM_018326.3"	
HGNC:18005	GIMAP5	GTPase, IMAP family member 5	protein-coding gene	gene with protein product	Approved	7q36.1	07q36.1	"HIMAP3|IAN5"	immune-associated nucleotide-binding protein 5	IAN4L1	immune associated nucleotide 4 like 1 (mouse)	GTPases, IMAP	580	2002-01-16	2004-10-30	2004-10-29	2023-01-20	55340	ENSG00000196329	OTTHUMG00000157542	uc064jdz.2	AK002158	NM_018384	CCDS5907	Q96F15		MGI:2442232	RGD:628871			608086																				HGNC:18005	"ENST00000358647.5|NM_018384.5"	HGNC:18005
HGNC:21918	GIMAP6	GTPase, IMAP family member 6	protein-coding gene	gene with protein product	Approved	7q36.1	07q36.1	"FLJ22690|IAN6"	immune-associated nucleotide-binding protein 6			GTPases, IMAP	580	2004-10-29			2023-01-20	474344	ENSG00000133561	OTTHUMG00000159137	uc003whn.4	AK026343	NM_024711	"CCDS34778|CCDS59087|CCDS75676"	Q6P9H5	15474311	MGI:1918876	RGD:1305041			616960																				HGNC:21918	"ENST00000328902.9|NM_024711.6"	
HGNC:22404	GIMAP7	GTPase, IMAP family member 7	protein-coding gene	gene with protein product	Approved	7q36.1	07q36.1	"MGC27027|IAN7"	immune-associated nucleotide-binding protein 7			GTPases, IMAP	580	2004-10-29			2023-01-20	168537	ENSG00000179144	OTTHUMG00000157626	uc003whk.4	BC027613	NM_153236	CCDS5903	Q8NHV1	15474311	MGI:1349657	RGD:1565750			616961																				HGNC:22404	"ENST00000313543.5|NM_153236.4"	
HGNC:21792	GIMAP8	GTPase, IMAP family member 8	protein-coding gene	gene with protein product	Approved	7q36.1	07q36.1	"DKFZp667I133|hIAN6|IAN9"	immune-associated nucleotide-binding protein 9			GTPases, IMAP	580	2004-10-29			2023-01-20	155038	ENSG00000171115	OTTHUMG00000158327	uc003whj.4	AL834361	NM_175571	CCDS34777	Q8ND71	15474311	MGI:2685303	RGD:1564570			616962																				HGNC:21792	"ENST00000307271.4|NM_175571.4"	
HGNC:44141	GIMD1	GIMAP family P-loop NTPase domain containing 1	protein-coding gene	gene with protein product	Approved	4q24	04q24							2012-07-02		2012-07-02	2023-01-20	100507096	ENSG00000250298	OTTHUMG00000161071	uc062yvh.1	DN831977	NM_001195138	CCDS82942	P0DJR0		MGI:3647547	RGD:1563706																							HGNC:44141	"ENST00000638719.4|NM_001195138.2"	
